city,county,lat,long,state,zip
"BIG PINEY",SUBLETTE,"+42.648328","-110.124616",WY,83113
COKEVILLE,LINCOLN,"+42.247455","-110.941119",WY,83114
DANIEL,SUBLETTE,"+42.785695","-110.186599",WY,83115
DIAMONDVILLE,LINCOLN,"+41.783935","-110.540000",WY,83116
ETNA,LINCOLN,"+43.044268","-111.008517",WY,83118
FAIRVIEW,LINCOLN,"+42.674643","-111.014786",WY,83119
FREEDOM,LINCOLN,"+43.026767","-111.003953",WY,83120
FRONTIER,LINCOLN,"+41.796019","-110.537302",WY,83121
GROVER,LINCOLN,"+42.789343","-110.942061",WY,83122
"LA BARGE",LINCOLN,"+42.206598","-110.286804",WY,83123
OPAL,LINCOLN,"+41.779459","-110.275995",WY,83124
SMOOT,LINCOLN,"+42.587769","-110.916034",WY,83126
THAYNE,LINCOLN,"+42.956988","-110.974174",WY,83127
ALPINE,LINCOLN,"+43.030327","-110.884515",WY,83128
POCATELLO,BANNOCK,"+42.770177","-112.259807",ID,83201
"FORT HALL",BINGHAM,"+43.033131","-112.428535",ID,83203
ABERDEEN,BINGHAM,"+43.004883","-112.839971",ID,83210
"AMERICAN FALLS",POWER,"+42.635233","-112.945777",ID,83211
ARBON,POWER,"+42.512788","-112.542643",ID,83212
ARCO,BUTTE,"+43.634236","-113.213308",ID,83213
ARIMO,BANNOCK,"+42.566743","-112.259209",ID,83214
"ATOMIC CITY",BINGHAM,"+43.244795","-112.297912",ID,83215
BANCROFT,CARIBOU,"+42.813756","-111.527930",ID,83217
BASALT,BINGHAM,"+43.304278","-112.181741",ID,83218
BERN,"BEAR LAKE","+42.295466","-111.373414",ID,83220
BLACKFOOT,BINGHAM,"+43.251328","-112.464518",ID,83221
BLOOMINGTON,"BEAR LAKE","+42.190025","-111.470801",ID,83223
CHALLIS,CUSTER,"+44.505990","-114.222666",ID,83226
CLAYTON,CUSTER,"+44.223970","-114.312713",ID,83227
CLIFTON,FRANKLIN,"+42.207519","-111.997341",ID,83228
COBALT,LEMHI,"+44.968059","-113.816735",ID,83229
CONDA,CARIBOU,"+42.719102","-111.596651",ID,83230
DAYTON,FRANKLIN,"+42.145827","-111.977480",ID,83232
DINGLE,"BEAR LAKE","+42.177359","-111.217381",ID,83233
DOWNEY,BANNOCK,"+42.473005","-112.120195",ID,83234
ELLIS,CUSTER,"+44.223970","-114.312713",ID,83235
FIRTH,BINGHAM,"+43.303218","-112.109570",ID,83236
FRANKLIN,FRANKLIN,"+42.028792","-111.787055",ID,83237
GENEVA,"BEAR LAKE","+42.331048","-111.088609",ID,83238
GEORGETOWN,"BEAR LAKE","+42.472875","-111.435777",ID,83239
GRACE,CARIBOU,"+42.525874","-111.766910",ID,83241
HOLBROOK,ONEIDA,"+42.234859","-112.599201",ID,83243
HOWE,BUTTE,"+43.908662","-113.087828",ID,83244
INKOM,BANNOCK,"+42.670637","-112.248038",ID,83245
"LAVA HOT SPRINGS",BANNOCK,"+42.601970","-112.058039",ID,83246
MCCAMMON,BANNOCK,"+42.611881","-112.207443",ID,83250
MACKAY,CUSTER,"+44.017199","-113.740599",ID,83251
"MALAD CITY",ONEIDA,"+42.236441","-112.556004",ID,83252
MAY,LEMHI,"+44.968059","-113.816735",ID,83253
MONTPELIER,"BEAR LAKE","+42.286440","-111.296810",ID,83254
MOORE,BUTTE,"+43.729598","-113.454400",ID,83255
MORELAND,BINGHAM,"+43.222648","-112.442253",ID,83256
PARIS,"BEAR LAKE","+42.224249","-111.420825",ID,83261
PINGREE,BINGHAM,"+43.133647","-112.629467",ID,83262
PRESTON,FRANKLIN,"+42.207376","-111.812126",ID,83263
ROCKLAND,POWER,"+42.490846","-112.836032",ID,83271
"SAINT CHARLES","BEAR LAKE","+42.095512","-111.329873",ID,83272
SHELLEY,BINGHAM,"+43.349659","-112.118813",ID,83274
"SODA SPRINGS",CARIBOU,"+42.772866","-111.634757",ID,83276
SPRINGFIELD,BINGHAM,"+43.080334","-112.672955",ID,83277
STANLEY,CUSTER,"+44.371442","-114.856089",ID,83278
SWANLAKE,BANNOCK,"+42.319496","-111.978055",ID,83281
THATCHER,FRANKLIN,"+42.379408","-111.684093",ID,83283
WAYAN,CARIBOU,"+42.892211","-111.267458",ID,83285
WESTON,FRANKLIN,"+42.060353","-112.013197",ID,83286
"FISH HAVEN","BEAR LAKE","+42.039684","-111.441977",ID,83287
"TWIN FALLS","TWIN FALLS","+42.443224","-114.629497",ID,83301
ROGERSON,"TWIN FALLS","+42.166936","-114.815971",ID,83302
ALBION,CASSIA,"+42.339326","-113.461324",ID,83311
ALMO,CASSIA,"+42.084606","-113.628255",ID,83312
BELLEVUE,BLAINE,"+43.394760","-114.217718",ID,83313
BLISS,GOODING,"+42.918993","-114.887601",ID,83314
BUHL,"TWIN FALLS","+42.586201","-114.829856",ID,83316
BURLEY,CASSIA,"+42.399472","-113.848558",ID,83318
CAREY,BLAINE,"+43.391742","-114.076206",ID,83320
CASTLEFORD,"TWIN FALLS","+42.402884","-114.784168",ID,83321
CORRAL,CAMAS,"+43.528155","-114.730694",ID,83322
DECLO,CASSIA,"+42.524527","-113.433757",ID,83323
DIETRICH,LINCOLN,"+42.888995","-114.289216",ID,83324
EDEN,JEROME,"+42.586804","-114.246706",ID,83325
FAIRFIELD,CAMAS,"+43.368419","-114.686706",ID,83327
FILER,"TWIN FALLS","+42.540760","-114.623799",ID,83328
GOODING,GOODING,"+42.907488","-114.773963",ID,83330
HAGERMAN,GOODING,"+42.807535","-114.862110",ID,83332
HAILEY,BLAINE,"+43.541950","-114.310080",ID,83333
HANSEN,"TWIN FALLS","+42.451937","-114.207144",ID,83334
HAZELTON,JEROME,"+42.596069","-114.071311",ID,83335
HEYBURN,MINIDOKA,"+42.564732","-113.809824",ID,83336
"HILL CITY",CAMAS,"+43.327700","-114.801713",ID,83337
JEROME,JEROME,"+42.736869","-114.374568",ID,83338
KETCHUM,BLAINE,"+43.669159","-114.485781",ID,83340
KIMBERLY,"TWIN FALLS","+42.505410","-114.367966",ID,83341
MALTA,CASSIA,"+42.274076","-113.392736",ID,83342
MINIDOKA,MINIDOKA,"+42.772955","-113.509762",ID,83343
MURTAUGH,"TWIN FALLS","+42.476903","-114.120513",ID,83344
OAKLEY,CASSIA,"+42.193954","-113.872032",ID,83346
PAUL,MINIDOKA,"+42.684923","-113.790133",ID,83347
PICABO,BLAINE,"+43.298245","-114.023913",ID,83348
RICHFIELD,LINCOLN,"+43.060804","-114.212408",ID,83349
RUPERT,MINIDOKA,"+42.688753","-113.648077",ID,83350
SHOSHONE,LINCOLN,"+43.059165","-114.414825",ID,83352
"SUN VALLEY",BLAINE,"+43.684047","-114.527235",ID,83353
WENDELL,GOODING,"+42.747536","-114.730593",ID,83355
"IDAHO FALLS",BONNEVILLE,"+43.516701","-111.691535",ID,83401
ASHTON,FREMONT,"+44.015259","-111.425270",ID,83420
CHESTER,FREMONT,"+44.001141","-111.535095",ID,83421
DRIGGS,TETON,"+43.713752","-111.158402",ID,83422
DUBOIS,CLARK,"+44.177432","-112.219898",ID,83423
FELT,TETON,"+43.872755","-111.153854",ID,83424
HAMER,JEFFERSON,"+43.878511","-112.260858",ID,83425
IONA,BONNEVILLE,"+43.407293","-111.854263",ID,83427
IRWIN,BONNEVILLE,"+43.386149","-111.252730",ID,83428
"ISLAND PARK",FREMONT,"+44.408347","-111.427555",ID,83429
LEWISVILLE,JEFFERSON,"+43.692913","-112.023161",ID,83431
"MACKS INN",FREMONT,"+44.319199","-111.601710",ID,83433
MENAN,JEFFERSON,"+43.714547","-112.041547",ID,83434
MONTEVIEW,JEFFERSON,"+43.871293","-112.447757",ID,83435
NEWDALE,FREMONT,"+43.897670","-111.594020",ID,83436
PARKER,FREMONT,"+44.319199","-111.601710",ID,83438
REXBURG,MADISON,"+43.791320","-111.771375",ID,83440
RIGBY,JEFFERSON,"+43.692206","-111.889325",ID,83442
RIRIE,JEFFERSON,"+43.641033","-111.714580",ID,83443
ROBERTS,JEFFERSON,"+43.698922","-112.173195",ID,83444
"SAINT ANTHONY",FREMONT,"+43.962969","-111.703605",ID,83445
SPENCER,CLARK,"+44.271785","-112.306237",ID,83446
SQUIRREL,FREMONT,"+44.319199","-111.601710",ID,83447
"SUGAR CITY",MADISON,"+43.847662","-111.693201",ID,83448
"SWAN VALLEY",BONNEVILLE,"+43.509657","-111.402336",ID,83449
TERRETON,JEFFERSON,"+43.858860","-112.439084",ID,83450
TETON,FREMONT,"+43.890665","-111.650418",ID,83451
TETONIA,TETON,"+43.781382","-111.211829",ID,83452
UCON,BONNEVILLE,"+43.593567","-111.957274",ID,83454
VICTOR,TETON,"+43.638480","-111.132302",ID,83455
CARMEN,LEMHI,"+44.968059","-113.816735",ID,83462
GIBBONSVILLE,LEMHI,"+44.968059","-113.816735",ID,83463
LEADORE,LEMHI,"+44.968059","-113.816735",ID,83464
LEMHI,LEMHI,"+44.968059","-113.816735",ID,83465
"NORTH FORK",LEMHI,"+45.612948","-113.967272",ID,83466
SALMON,LEMHI,"+45.171856","-113.921041",ID,83467
TENDOY,LEMHI,"+44.968059","-113.816735",ID,83468
SHOUP,LEMHI,"+44.968059","-113.816735",ID,83469
LEWISTON,"NEZ PERCE","+46.364600","-116.860852",ID,83501
AHSAHKA,CLEARWATER,"+46.507385","-116.296141",ID,83520
COTTONWOOD,IDAHO,"+45.688686","-115.596198",ID,83522
CRAIGMONT,LEWIS,"+46.269379","-116.539248",ID,83523
CULDESAC,"NEZ PERCE","+46.401878","-116.651362",ID,83524
"ELK CITY",IDAHO,"+45.822931","-115.791688",ID,83525
FERDINAND,IDAHO,"+46.152621","-116.390762",ID,83526
GRANGEVILLE,IDAHO,"+45.869801","-116.197290",ID,83530
FENN,IDAHO,"+45.889314","-115.557407",ID,83531
GREENCREEK,IDAHO,"+45.889314","-115.557407",ID,83533
JULIAETTA,LATAH,"+46.582376","-116.739999",ID,83535
KAMIAH,LEWIS,"+46.223289","-116.034292",ID,83536
KENDRICK,LATAH,"+46.663944","-116.573632",ID,83537
KOOSKIA,IDAHO,"+46.115992","-115.945949",ID,83539
LAPWAI,"NEZ PERCE","+46.402671","-116.805125",ID,83540
LENORE,CLEARWATER,"+46.549573","-116.377265",ID,83541
LUCILE,IDAHO,"+45.536959","-116.323741",ID,83542
NEZPERCE,LEWIS,"+46.296282","-116.264274",ID,83543
OROFINO,CLEARWATER,"+46.497600","-116.184848",ID,83544
PECK,"NEZ PERCE","+46.451381","-116.517114",ID,83545
PIERCE,CLEARWATER,"+46.443665","-115.804849",ID,83546
POLLOCK,IDAHO,"+45.325345","-116.359122",ID,83547
REUBENS,LEWIS,"+46.323090","-116.538865",ID,83548
RIGGINS,IDAHO,"+45.400163","-116.351079",ID,83549
SPALDING,"NEZ PERCE","+46.400349","-116.804544",ID,83551
STITES,IDAHO,"+46.117669","-115.974107",ID,83552
WEIPPE,CLEARWATER,"+46.381159","-115.918826",ID,83553
"WHITE BIRD",IDAHO,"+45.889314","-115.557407",ID,83554
WINCHESTER,LEWIS,"+46.242430","-116.544158",ID,83555
ATLANTA,ELMORE,"+43.847915","-115.253751",ID,83601
BANKS,BOISE,"+44.088695","-116.065807",ID,83602
BRUNEAU,OWYHEE,"+42.613957","-115.841917",ID,83604
CALDWELL,CANYON,"+43.630795","-116.717598",ID,83605
CAMBRIDGE,WASHINGTON,"+44.642508","-116.690316",ID,83610
CASCADE,VALLEY,"+44.692713","-115.641659",ID,83611
COUNCIL,ADAMS,"+44.853452","-116.548601",ID,83612
DONNELLY,VALLEY,"+44.665905","-116.036911",ID,83615
EAGLE,ADA,"+43.735179","-116.410330",ID,83616
EMMETT,GEM,"+43.908876","-116.492657",ID,83617
FRUITLAND,PAYETTE,"+43.974615","-116.900775",ID,83619
FRUITVALE,ADAMS,"+44.817671","-116.429857",ID,83620
"GARDEN VALLEY",BOISE,"+44.091712","-115.909781",ID,83622
"GLENNS FERRY",ELMORE,"+42.950333","-115.310227",ID,83623
"GRAND VIEW",OWYHEE,"+43.300562","-116.510261",ID,83624
GREENLEAF,CANYON,"+43.679989","-116.762480",ID,83626
HAMMETT,ELMORE,"+42.948206","-115.383690",ID,83627
HOMEDALE,OWYHEE,"+43.635593","-116.968110",ID,83628
"HORSESHOE BEND",BOISE,"+43.969086","-116.118450",ID,83629
HUSTON,CANYON,"+43.602661","-116.790284",ID,83630
"IDAHO CITY",BOISE,"+43.883371","-115.708048",ID,83631
"INDIAN VALLEY",ADAMS,"+44.560567","-116.462903",ID,83632
"KING HILL",ELMORE,"+42.979861","-115.189933",ID,83633
KUNA,ADA,"+43.459904","-116.338457",ID,83634
"LAKE FORK",VALLEY,"+44.683670","-115.453583",ID,83635
LETHA,GEM,"+43.896275","-116.646209",ID,83636
LOWMAN,BOISE,"+44.108217","-115.481823",ID,83637
MCCALL,VALLEY,"+44.751960","-116.057987",ID,83638
MARSING,OWYHEE,"+43.388977","-116.731362",ID,83639
MELBA,CANYON,"+43.389331","-116.583102",ID,83641
MERIDIAN,ADA,"+43.579067","-116.421656",ID,83642
MESA,ADAMS,"+44.625475","-116.449286",ID,83643
MIDDLETON,CANYON,"+43.577401","-116.590338",ID,83644
MIDVALE,WASHINGTON,"+44.383040","-116.651974",ID,83645
"MOUNTAIN HOME",ELMORE,"+43.156195","-115.720455",ID,83647
"MOUNTAIN HOME A F B",ELMORE,"+43.009282","-115.588317",ID,83648
MURPHY,OWYHEE,"+42.838437","-116.032163",ID,83650
NAMPA,CANYON,"+43.595567","-116.610630",ID,83651
"NEW MEADOWS",ADAMS,"+45.086839","-116.303451",ID,83654
"NEW PLYMOUTH",PAYETTE,"+43.957790","-116.813237",ID,83655
NOTUS,CANYON,"+43.725933","-116.799727",ID,83656
OLA,GEM,"+44.241764","-116.273214",ID,83657
PARMA,CANYON,"+43.785082","-116.897455",ID,83660
PAYETTE,PAYETTE,"+44.063604","-116.750704",ID,83661
PLACERVILLE,BOISE,"+44.004244","-115.966981",ID,83666
STAR,ADA,"+43.713037","-116.485429",ID,83669
SWEET,GEM,"+43.989971","-116.328567",ID,83670
WARREN,IDAHO,"+45.889314","-115.557407",ID,83671
WEISER,WASHINGTON,"+44.304193","-116.859937",ID,83672
WILDER,CANYON,"+43.657855","-116.919629",ID,83676
"YELLOW PINE",VALLEY,"+44.683670","-115.453583",ID,83677
BOISE,ADA,"+43.603768","-116.272921",ID,83701
"GARDEN CITY",ADA,"+43.642800","-116.282554",ID,83714
ATHOL,KOOTENAI,"+47.922361","-116.686007",ID,83801
AVERY,SHOSHONE,"+47.501205","-115.644501",ID,83802
BAYVIEW,KOOTENAI,"+47.982174","-116.549408",ID,83803
BLANCHARD,BONNER,"+48.274708","-116.604444",ID,83804
"BONNERS FERRY",BOUNDARY,"+48.814078","-116.398202",ID,83805
BOVILL,LATAH,"+46.871563","-116.407235",ID,83806
CALDER,SHOSHONE,"+47.501205","-115.644501",ID,83808
CAREYWOOD,BONNER,"+48.048216","-116.593890",ID,83809
CATALDO,KOOTENAI,"+47.527719","-116.453134",ID,83810
"CLARK FORK",BONNER,"+48.115891","-116.128983",ID,83811
CLARKIA,SHOSHONE,"+46.974333","-116.281080",ID,83812
COCOLALLA,BONNER,"+48.087984","-116.614684",ID,83813
"COEUR D ALENE",KOOTENAI,"+47.728441","-116.780869",ID,83814
COOLIN,BONNER,"+48.607807","-116.848660",ID,83821
OLDTOWN,BONNER,"+48.155185","-116.978066",ID,83822
DEARY,LATAH,"+46.777036","-116.525556",ID,83823
DESMET,BENEWAH,"+47.146411","-116.915483",ID,83824
DOVER,BONNER,"+48.368750","-116.545493",ID,83825
EASTPORT,BOUNDARY,"+48.750618","-116.540670",ID,83826
"ELK RIVER",CLEARWATER,"+46.779553","-116.214523",ID,83827
FERNWOOD,BENEWAH,"+47.112423","-116.528526",ID,83830
GENESEE,LATAH,"+46.604181","-116.903754",ID,83832
HARRISON,KOOTENAI,"+47.501761","-116.751226",ID,83833
HARVARD,LATAH,"+46.924095","-116.715837",ID,83834
HAYDEN,KOOTENAI,"+47.798886","-116.742254",ID,83835
HOPE,BONNER,"+48.248701","-116.279202",ID,83836
KELLOGG,SHOSHONE,"+47.515352","-116.017660",ID,83837
KINGSTON,SHOSHONE,"+47.574471","-116.145637",ID,83839
KOOTENAI,BONNER,"+48.314378","-116.515276",ID,83840
LACLEDE,BONNER,"+48.179085","-116.824602",ID,83841
MEDIMONT,KOOTENAI,"+47.464178","-116.659053",ID,83842
MOSCOW,LATAH,"+46.735334","-116.870147",ID,83843
"MOYIE SPRINGS",BOUNDARY,"+48.695988","-116.305402",ID,83845
MULLAN,SHOSHONE,"+47.465825","-115.765951",ID,83846
NAPLES,BOUNDARY,"+48.694804","-116.304264",ID,83847
NORDMAN,BONNER,"+48.614631","-116.925844",ID,83848
OSBURN,SHOSHONE,"+47.521132","-116.021029",ID,83849
PINEHURST,SHOSHONE,"+47.494941","-116.041059",ID,83850
PLUMMER,BENEWAH,"+47.243487","-116.862018",ID,83851
PONDERAY,BONNER,"+48.411377","-116.731899",ID,83852
PORTHILL,BOUNDARY,"+48.750618","-116.540670",ID,83853
"POST FALLS",KOOTENAI,"+47.795737","-116.946395",ID,83854
POTLATCH,LATAH,"+46.950211","-116.935859",ID,83855
"PRIEST RIVER",BONNER,"+48.324253","-116.669154",ID,83856
PRINCETON,LATAH,"+46.884343","-116.804736",ID,83857
RATHDRUM,KOOTENAI,"+47.845814","-116.839411",ID,83858
SAGLE,BONNER,"+48.193853","-116.644705",ID,83860
"SAINT MARIES",BENEWAH,"+47.279233","-116.646826",ID,83861
SAMUELS,BONNER,"+48.368750","-116.545493",ID,83862
SANDPOINT,BONNER,"+48.299486","-116.553968",ID,83864
COLBURN,BONNER,"+48.363251","-116.625594",ID,83865
SANTA,BENEWAH,"+47.154416","-116.430997",ID,83866
SILVERTON,SHOSHONE,"+47.498078","-115.965732",ID,83867
SMELTERVILLE,SHOSHONE,"+47.536163","-116.206234",ID,83868
"SPIRIT LAKE",KOOTENAI,"+47.944549","-116.811536",ID,83869
TENSED,BENEWAH,"+47.147494","-116.918177",ID,83870
TROY,LATAH,"+46.757170","-116.714214",ID,83871
VIOLA,LATAH,"+46.871724","-116.967516",ID,83872
WALLACE,SHOSHONE,"+47.553491","-116.014010",ID,83873
MURRAY,SHOSHONE,"+47.501205","-115.644501",ID,83874
WORLEY,KOOTENAI,"+47.456856","-116.898603",ID,83876
ALTAMONT,DUCHESNE,"+40.320728","-110.435974",UT,84001
ALTONAH,DUCHESNE,"+40.320728","-110.435974",UT,84002
"AMERICAN FORK",UTAH,"+40.395796","-111.803101",UT,84003
ALPINE,UTAH,"+40.459133","-111.773164",UT,84004
"BINGHAM CANYON","SALT LAKE","+40.592045","-112.078600",UT,84006
BLUEBELL,DUCHESNE,"+40.312539","-110.229816",UT,84007
BONANZA,UINTAH,"+40.443106","-109.505593",UT,84008
BOUNTIFUL,DAVIS,"+40.874038","-111.870994",UT,84010
"CEDAR VALLEY",UTAH,"+40.183311","-111.919871",UT,84013
CENTERVILLE,DAVIS,"+40.929547","-111.889651",UT,84014
CLEARFIELD,DAVIS,"+41.017594","-111.995023",UT,84015
COALVILLE,SUMMIT,"+40.840518","-111.322754",UT,84017
CROYDON,MORGAN,"+41.090456","-111.486959",UT,84018
DRAPER,"SALT LAKE","+40.506148","-111.869671",UT,84020
DUCHESNE,DUCHESNE,"+40.193815","-110.313210",UT,84021
DUGWAY,TOOELE,"+40.270806","-112.689833",UT,84022
"DUTCH JOHN",DAGGETT,"+40.936315","-109.432883",UT,84023
ECHO,SUMMIT,"+40.989171","-111.451001",UT,84024
FARMINGTON,DAVIS,"+40.969069","-111.907344",UT,84025
"FORT DUCHESNE",UINTAH,"+40.290515","-109.846675",UT,84026
FRUITLAND,DUCHESNE,"+40.320728","-110.435974",UT,84027
"GARDEN CITY",RICH,"+41.907816","-111.379691",UT,84028
GRANTSVILLE,TOOELE,"+40.560384","-112.540610",UT,84029
GUSHER,UINTAH,"+40.160179","-109.547839",UT,84030
HANNA,DUCHESNE,"+40.428901","-110.807816",UT,84031
"HEBER CITY",WASATCH,"+40.517678","-111.348882",UT,84032
HENEFER,SUMMIT,"+41.018639","-111.501094",UT,84033
IBAPAH,TOOELE,"+40.489989","-113.095905",UT,84034
JENSEN,UINTAH,"+40.344753","-109.387441",UT,84035
KAMAS,SUMMIT,"+40.667933","-111.312427",UT,84036
KAYSVILLE,DAVIS,"+40.960691","-111.927970",UT,84037
LAKETOWN,RICH,"+41.858357","-111.349487",UT,84038
LAPOINT,UINTAH,"+40.485962","-109.774553",UT,84039
LAYTON,DAVIS,"+41.088889","-111.926140",UT,84040
LINDON,UTAH,"+40.340251","-111.719923",UT,84042
LEHI,UTAH,"+40.318139","-111.921078",UT,84043
MAGNA,"SALT LAKE","+40.699401","-112.088875",UT,84044
MANILA,DAGGETT,"+40.990039","-109.704889",UT,84046
MIDVALE,"SALT LAKE","+40.608972","-111.885868",UT,84047
MIDWAY,WASATCH,"+40.489378","-111.485127",UT,84049
MORGAN,MORGAN,"+41.068883","-111.702746",UT,84050
"MOUNTAIN HOME",DUCHESNE,"+40.320728","-110.435974",UT,84051
MYTON,DUCHESNE,"+40.200074","-110.049034",UT,84052
NEOLA,DUCHESNE,"+40.320728","-110.435974",UT,84053
"NORTH SALT LAKE",DAVIS,"+40.844595","-111.919115",UT,84054
OAKLEY,SUMMIT,"+40.724311","-111.245610",UT,84055
"HILL AFB",DAVIS,"+41.120219","-111.989813",UT,84056
OREM,UTAH,"+40.311353","-111.724960",UT,84057
"PARK CITY",SUMMIT,"+40.711880","-111.448892",UT,84060
PEOA,SUMMIT,"+40.743379","-111.351178",UT,84061
"PLEASANT GROVE",UTAH,"+40.386385","-111.732911",UT,84062
RANDLETT,UINTAH,"+40.301680","-109.806162",UT,84063
RANDOLPH,RICH,"+41.690895","-111.184512",UT,84064
RIVERTON,"SALT LAKE","+40.495129","-112.006270",UT,84065
ROOSEVELT,DUCHESNE,"+40.266539","-110.106937",UT,84066
ROY,WEBER,"+41.178743","-112.052525",UT,84067
"RUSH VALLEY",TOOELE,"+40.356629","-112.465914",UT,84069
SANDY,"SALT LAKE","+40.578597","-111.859504",UT,84070
STOCKTON,TOOELE,"+40.441463","-112.355926",UT,84071
TABIONA,DUCHESNE,"+40.359782","-110.721218",UT,84072
TALMAGE,DUCHESNE,"+40.320728","-110.435974",UT,84073
TOOELE,TOOELE,"+40.617392","-113.144159",UT,84074
SYRACUSE,DAVIS,"+41.096293","-112.079415",UT,84075
TRIDELL,UINTAH,"+40.425577","-109.840776",UT,84076
VERNAL,UINTAH,"+40.368246","-109.556103",UT,84078
VERNON,TOOELE,"+40.086909","-112.455046",UT,84080
WALLSBURG,WASATCH,"+40.410548","-111.394222",UT,84082
WENDOVER,TOOELE,"+40.732900","-113.991849",UT,84083
"WEST JORDAN","SALT LAKE","+40.606125","-111.978898",UT,84084
WHITEROCKS,UINTAH,"+40.374808","-109.911237",UT,84085
WOODRUFF,RICH,"+41.467578","-111.183650",UT,84086
"WOODS CROSS",DAVIS,"+40.889027","-111.926646",UT,84087
"SOUTH JORDAN","SALT LAKE","+40.554098","-111.953891",UT,84095
"SALT LAKE CITY","SALT LAKE","+40.756095","-111.900719",UT,84101
OGDEN,WEBER,"+41.244261","-112.007924",UT,84201
"BEAR RIVER CITY","BOX ELDER","+41.609266","-112.124107",UT,84301
"BRIGHAM CITY","BOX ELDER","+41.537922","-112.061761",UT,84302
"CACHE JUNCTION",CACHE,"+41.816936","-111.998197",UT,84304
CLARKSTON,CACHE,"+41.919726","-112.030254",UT,84305
COLLINSTON,"BOX ELDER","+41.781268","-112.066608",UT,84306
CORINNE,"BOX ELDER","+41.454713","-112.390322",UT,84307
CORNISH,CACHE,"+41.944253","-111.973275",UT,84308
DEWEYVILLE,"BOX ELDER","+41.713643","-112.097195",UT,84309
EDEN,WEBER,"+41.339343","-111.738298",UT,84310
FIELDING,"BOX ELDER","+41.628942","-112.094039",UT,84311
GARLAND,"BOX ELDER","+41.798402","-112.140361",UT,84312
"GROUSE CREEK","BOX ELDER","+41.500586","-112.957875",UT,84313
HONEYVILLE,"BOX ELDER","+41.651978","-112.104979",UT,84314
HOOPER,WEBER,"+41.182343","-112.103475",UT,84315
HOWELL,"BOX ELDER","+41.773280","-112.396755",UT,84316
HUNTSVILLE,WEBER,"+41.266035","-111.715855",UT,84317
"HYDE PARK",CACHE,"+41.800028","-111.812321",UT,84318
HYRUM,CACHE,"+41.717589","-111.879653",UT,84319
LEWISTON,CACHE,"+41.816874","-111.874421",UT,84320
LOGAN,CACHE,"+41.766950","-111.885084",UT,84321
MANTUA,"BOX ELDER","+41.492844","-111.942400",UT,84324
MENDON,CACHE,"+41.724699","-111.989806",UT,84325
MILLVILLE,CACHE,"+41.675906","-111.818459",UT,84326
NEWTON,CACHE,"+41.921329","-112.002633",UT,84327
PARADISE,CACHE,"+41.548529","-111.810740",UT,84328
"PARK VALLEY","BOX ELDER","+41.808234","-113.523193",UT,84329
PLYMOUTH,"BOX ELDER","+41.883058","-112.138837",UT,84330
PORTAGE,"BOX ELDER","+41.906183","-112.180605",UT,84331
PROVIDENCE,CACHE,"+41.797849","-111.915564",UT,84332
RICHMOND,CACHE,"+41.883064","-111.798034",UT,84333
RIVERSIDE,"BOX ELDER","+41.786849","-112.146687",UT,84334
SMITHFIELD,CACHE,"+41.801798","-111.910101",UT,84335
SNOWVILLE,"BOX ELDER","+41.965964","-112.726895",UT,84336
TREMONTON,"BOX ELDER","+41.688490","-112.255453",UT,84337
TRENTON,CACHE,"+41.924050","-111.925583",UT,84338
WELLSVILLE,CACHE,"+41.637826","-111.917588",UT,84339
WILLARD,"BOX ELDER","+41.387828","-112.047650",UT,84340
PRICE,CARBON,"+39.567883","-110.650901",UT,84501
ANETH,"SAN JUAN","+37.748946","-110.226910",UT,84510
BLANDING,"SAN JUAN","+37.566938","-109.441410",UT,84511
BLUFF,"SAN JUAN","+37.624663","-109.479932",UT,84512
"CASTLE DALE",EMERY,"+39.196393","-111.052868",UT,84513
CISCO,GRAND,"+38.999877","-109.615008",UT,84515
CLAWSON,EMERY,"+39.119759","-111.100814",UT,84516
CLEVELAND,EMERY,"+39.373583","-110.893573",UT,84518
"EAST CARBON",CARBON,"+39.531795","-110.403536",UT,84520
ELMO,EMERY,"+39.403255","-110.810027",UT,84521
EMERY,EMERY,"+38.922600","-111.251238",UT,84522
FERRON,EMERY,"+39.143730","-111.118572",UT,84523
"GREEN RIVER",EMERY,"+39.020075","-110.213864",UT,84525
HELPER,CARBON,"+39.637459","-110.776670",UT,84526
HIAWATHA,CARBON,"+39.640779","-110.560697",UT,84527
HUNTINGTON,EMERY,"+39.283156","-110.961933",UT,84528
KENILWORTH,CARBON,"+39.688418","-110.807260",UT,84529
"LA SAL","SAN JUAN","+37.748946","-110.226910",UT,84530
"MEXICAN HAT","SAN JUAN","+37.748946","-110.226910",UT,84531
MOAB,GRAND,"+38.580400","-109.540190",UT,84532
"LAKE POWELL","SAN JUAN","+37.748946","-110.226910",UT,84533
"MONTEZUMA CREEK","SAN JUAN","+37.253910","-109.106079",UT,84534
MONTICELLO,"SAN JUAN","+38.099745","-109.259108",UT,84535
"MONUMENT VALLEY","SAN JUAN","+37.280022","-109.568090",UT,84536
ORANGEVILLE,EMERY,"+39.230155","-111.051827",UT,84537
SUNNYSIDE,CARBON,"+39.534651","-110.398832",UT,84539
THOMPSON,GRAND,"+38.999877","-109.615008",UT,84540
